10026	38471
10026	38478
10026	38483
10026	38487
10026	38517
10026	38532
10026	38544
10026	38577
10026	38578
10026	38583
10026	38591
10026	38595
10026	38606
10026	38609
10026	38638
10026	38657
10026	38661
10026	38716
10026	38719
10026	38749
10026	38770
10026	38793
10026	38796
10026	38809
10026	38814
10026	38829
10026	38860
10026	38861
10026	38880
10026	38883
10026	38895
10026	38909
10026	39202
10026	39356
10026	39792
10026	39905
10026	39944
10026	40009
10026	40048
10026	40263
10026	40335
10026	40475
10026	40511
10026	40528
10026	4058
10026	40596
10026	40633
10026	41095
10026	41230
10026	41690
10026	41811
10026	42353
10026	42455
10026	42579
10026	42689
10026	42708
10026	42861
10026	42973
10026	4352
10026	43599
10026	43937
10026	4436
10026	44824
10026	44980
10026	45014
10026	45118
10026	45133
10026	45152
10026	45155
10026	45166
10026	45177
10026	45182
10026	45187
10026	45261
10026	45280
10026	45329
10026	45347
10026	45352
10026	4538
10026	45411
10026	45430
10026	45432
10026	45474
10026	45482
10026	45499
10026	45500
10026	45508
10026	45510
10026	45516
10026	45560
10026	45603
10026	45653
10026	45671
10026	45691
10026	45735
10026	45753
10026	45758
10026	45762
10026	45772
10026	45783
10026	45785
10026	45816
10026	45828
10026	45834
10026	45839
10026	45880
10026	45893
10026	45896
10026	45922
10026	45926
10026	45932
10026	46031
10026	46073
10026	4609
10026	4628
10026	4629
10026	46294
10026	4637
10026	46391
10026	46489
10026	4653
10026	46656
10026	4673
10026	46786
10026	4685
10026	4694
10026	4711
10026	4725
10026	4739
10026	47474
10026	47480
10026	4755
10026	4765
10026	4766
10026	4773
10026	4780
10026	4788
10026	4800
10026	48077
10026	4809
10026	4826
10026	4833
10026	4837
10026	48463
10026	49362
10026	49544
10026	49669
10026	50173
10026	50292
10026	50300
10026	50314
10026	50316
10026	50384
10026	50683
10026	51159
10026	51489
10026	52302
10026	53582
10026	53948
10026	5459
10026	55303
10026	55331
10026	55336
10026	55416
10026	55417
10026	55449
10026	55480
10026	55482
10026	55512
10026	55515
10026	55517
10026	55555
10026	55561
10026	55576
10026	55639
10026	55649
10026	55706
10026	55707
10026	55720
10026	55761
10026	55798
10026	55803
10026	55812
10026	55821
10026	55861
10026	55865
10026	55881
10026	55884
10026	55899
10026	55923
10026	55952
10026	55953
10026	56035
10026	56049
10026	56065
10026	56095
10026	56270
10026	56275
10026	56276
10026	58373
10026	58434
10026	58453
10026	58458
10026	64526
10026	6453
10026	64546
10026	64606
10026	6461
10026	64731
10026	64742
10026	64760
10026	6648
10026	6762
10026	6939
10026	703
10026	72
10026	7473
10026	7497
10026	7506
10026	7527
10026	7529
10026	7543
10026	7545
10026	7552
10026	7568
10026	7575
10026	7598
10026	7610
10026	7617
10026	7631
10026	7634
10026	7690
10026	7713
10026	7843
10026	7908
10026	8069
10026	8121
10026	9229
10026	9244
10026	9245
10026	9266
10026	9269
10026	9286
10026	9304
10026	9318
10026	9346
10026	9363
10026	9365
10026	9381
10026	9384
10026	9394
10026	9398
10026	9416
10026	9457
10026	9497
10026	9498
10026	9502
10026	9505
10026	9583
10026	9584
10026	9595
10026	9600
10026	9617
10026	9625
10026	9667
10026	9680
10026	9720
10026	9729
10026	9738
10026	9822
10026	9824
10026	9848
10026	9906
10026	9909
10026	9957
10026	9989
10029	10201
10029	131222
10029	132052
10029	132220
10029	17439
10029	17447
10029	17747
10029	17762
10029	18064
10029	23682
10029	24029
10029	24080
10029	24554
10029	37986
10029	38261
10029	38312
10029	38546
10029	38625
10029	45154
10029	45189
10029	45194
10029	45205
10029	45235
10029	45335
10029	45749
10029	45769
10029	45820
10029	45884
10029	4755
10029	55410
10029	55526
10029	55535
10029	55711
10029	55728
10029	55862
10029	55879
10029	58371
10029	58592
10030	45896
10032	131280
10032	15412
10032	20485
10032	23890
10032	45896
10032	7583
10032	9304
10036	17832
10036	18334
10036	9943
10043	45400
10044	23575
10044	45400
10049	9951
10051	23575
10051	45400
10052	18302
10057	11057
10062	18302
10063	23575
10068	18302
10076	45204
10077	45528
10077	9396
10078	38809
10083	18398
10083	24130
10084	18065
10084	24039
10084	24115
10084	24315
10084	30071
10084	38595
10084	38620
10084	38716
10084	38809
10084	38883
10084	45118
10084	45207
10084	45926
10084	56263
10084	9745
10084	9822
10091	38861
10094	24077
10097	18398
10098	15412
10098	17888
10098	20485
10098	24077
10098	38478
10098	4040
10098	45896
10098	7479
10099	15412
10099	1759
10099	45896
10099	4837
10099	9505
101	103
101	10430
101	11164
101	11404
101	11417
101	11537
101	11649
101	11837
101	11956
101	12284
101	12989
101	13409
101	13476
101	13692
101	13857
101	13868
101	14221
101	14954
101	15169
101	160
101	16509
101	17200
101	17579
101	1798
101	18565
101	18592
101	18734
101	18856
101	19092
101	19401
101	20130
101	20388
101	2044
101	2153
101	21864
101	22335
101	22388
101	226
101	23796
101	23911
101	24
101	25845
101	25899
101	26178
101	27541
101	27750
101	2907
101	2914
101	292
101	293
101	29384
101	29825
101	30071
101	30387
101	30583
101	3130
101	32869
101	3356
101	3361
101	3401
101	3428
101	3491
101	36012
101	36416
101	36683
101	36687
101	3701
101	38018
101	40387
101	4193
101	46101
101	46357
101	46435
101	47
101	47065
101	4725
101	54154
101	5794
101	6182
101	6200
101	6325
101	6360
101	6366
101	6423
101	6509
101	6539
101	6628
101	668
101	6939
101	7018
101	73
101	7385
101	7386
101	7539
101	7575
101	7774
101	7782
101	7968
101	8075
10101	131467
10102	38011
10103	15412
10103	17988
10103	20485
10103	3549
10103	38059
10103	4528
10103	45761
10103	45896
10103	45908
10103	4605
10103	4616
10103	4655
10103	55334
10103	55489
10103	56195
10103	7499
10103	7577
10103	7650
10103	7651
10103	9538
10103	9732
10104	38220
10105	38809
10105	38880
10105	55506
10106	38287
10107	15412
10107	32787
10107	45474
10108	10021
10109	45204
10110	17492
10110	38022
10113	10084
10113	17409
10113	17462
10113	18398
10113	23745
10113	24130
10113	38285
10113	38549
10113	38714
10113	45425
10113	45780
10113	4858
10113	55525
10113	56105
10116	10118
10118	10116
10118	17794
10118	20485
10118	45896
10121	17819
10128	10223
10129	10223
10129	24130
10130	6453
10131	23746
10135	132060
10135	18411
10135	38797
10137	46031
10143	10084
10143	10145
10143	1221
10143	131455
10143	132085
10143	132090
10143	132145
10143	17498
10143	17765
10143	17819
10143	18020
10143	18345
10143	18398
10143	23745
10143	23913
10143	24092
10143	24115
10143	24220
10143	24341
10143	24557
10143	38220
10143	38561
10143	38716
10143	38790
10143	38809
10143	38817
10143	38883
10143	45152
10143	45646
10143	45671
10143	45797
10143	45824
10143	45947
10143	4749
10143	4802
10143	55539
10143	55707
10143	55762
10143	55765
10143	56038
10143	56106
10143	56135
10143	56284
10143	56287
10143	58422
10143	58443
10143	58473
10143	58509
10143	7551
10143	7699
10143	9266
10143	9290
10143	9398
10143	9479
10143	9942
10145	38220
10145	38487
10145	38544
10145	45840
10150	10223
10150	24130
10152	23857
10153	20485
10153	45896
10160	9712
10161	45400
10164	23563
10171	18302
10174	18302
10174	56047
10176	4766
10187	18302
10191	3786
10194	18302
10197	4766
10199	17447
10199	4755
102	10886
102	6223
102	6224
10201	10029
10201	131458
10201	15850
10201	17447
10201	17815
10201	17830
10201	18064
10201	18101
10201	18207
10201	18610
10201	23937
10201	24003
10201	24029
10201	30337
10201	36236
10201	38188
10201	38205
10201	38874
10201	45334
10201	45335
10201	45432
10201	45660
10201	45885
10201	55713
10201	55780
10201	56124
10201	56272
10201	65500
10201	65530
10201	65534
10201	9796
10202	9381
10203	24303
10203	38809
10204	24028
10204	24218
10204	24331
10204	24461
10204	3918
10204	45432
10204	45909
10204	55571
10205	15412
10205	20485
10205	45896
10208	24213
10210	38809
10211	17819
10212	17431
10212	17621
10212	23844
10215	18101
10217	17451
10217	17671
10217	18393
10217	23694
10217	23947
10217	24204
10217	24207
10217	2914
10217	38143
10217	38148
10217	38154
10217	38496
10217	38505
10217	38567
10217	38777
10217	4434
10217	45147
10217	46053
10217	55818
10217	55869
10217	9657
10219	45204
10219	55805
10219	56301
10220	18103
10220	23699
10220	45718
10220	55667
10220	56252
10220	56260
10221	38809
10222	47778
10223	10128
10223	11001
10223	1221
10223	132018
10223	132085
10223	17662
10223	17669
10223	17745
10223	17765
10223	17812
10223	17978
10223	18010
10223	18020
10223	18108
10223	18210
10223	18234
10223	18292
10223	18361
10223	18375
10223	18380
10223	18398
10223	1851
10223	22283
10223	23706
10223	23721
10223	23745
10223	23938
10223	23940
10223	24017
10223	24069
10223	24110
10223	24117
10223	24316
10223	24479
10223	24480
10223	24517
10223	25951
10223	3738
10223	37931
10223	37998
10223	38050
10223	38295
10223	38438
10223	38551
10223	38582
10223	38863
10223	38876
10223	38880
10223	38894
10223	38903
10223	45171
10223	45211
10223	45228
10223	45261
10223	45277
10223	45278
10223	45333
10223	45457
10223	45460
10223	45527
10223	45583
10223	45616
10223	45741
10223	45744
10223	45803
10223	45874
10223	45875
10223	45892
10223	45912
10223	45949
10223	4643
10223	4820
10223	55363
10223	55444
10223	55456
10223	55478
10223	55542
10223	55762
10223	55774
10223	55775
10223	55837
10223	56072
10223	56113
10223	56163
10223	58418
10223	58446
10223	7486
10223	9243
10223	9547
10223	9823
10223	9900
10225	18101
10226	55508
10228	24018
10228	24376
10228	45096
10228	4808
10229	10310
10230	10310
10235	32787
10238	9726
1024	2386
10240	10913
10240	22925
10242	14329
10242	16714
10242	17179
10242	20940
10242	22402
10242	25714
10248	10494
10249	16916
10249	27257
10254	10913
10254	14742
10255	27552
10261	11168
10264	15290
10264	23498
10266	3770
10269	23520
10271	20342
10271	32622
10273	33132
10277	16814
10278	10292
10278	11580
10278	15068
10278	22306
10278	27027
10278	3586
10278	35878
10278	40143
10282	12389
10282	12714
10282	12779
10282	12859
10282	12989
10282	13030
10282	13101
10282	13147
10282	13237
10282	16150
10282	19151
10282	20640
10282	21385
10282	23148
10282	25074
10282	288
10282	28917
10282	29049
10282	29066
10282	29076
10282	29140
10282	29208
10282	29404
10282	29686
10282	30781
10282	31133
10282	31500
10282	34288
10282	34695
10282	39792
10282	39912
10282	41095
10282	41692
10282	42861
10282	43722
10282	48268
10282	51964
10282	5583
10282	8338
10285	12085
10288	33321
10290	17232
10292	10278
10292	11580
10292	22306
10292	23456
10292	30689
10292	35878
10292	393223
10294	20001
10297	11666
10297	12989
10297	13030
10297	16150
10297	19151
10297	30071
10297	30693
10297	32097
10297	41095
10297	42003
10297	44559
10299	23520
10299	27845
103	11164
103	11537
103	174
103	19401
103	22335
103	2381
103	293
103	3356
103	47065
10302	11280
10302	14745
10302	18797
10309	33651
10309	33667
10310	10229
10310	10230
10310	10880
10310	11096
10310	11164
10310	11666
10310	12350
10310	12389
10310	12637
10310	12714
10310	12779
10310	12859
10310	12956
10310	12989
10310	13030
10310	13101
10310	13147
10310	13237
10310	13533
10310	14196
10310	14361
10310	14678
10310	14776
10310	14777
10310	14778
10310	14780
10310	15412
10310	15635
10310	15896
10310	16150
10310	16515
10310	16559
10310	16735
10310	17110
10310	18293
10310	19151
10310	20080
10310	20225
10310	20485
10310	20562
10310	20640
10310	21385
10310	21396
10310	22565
10310	22609
10310	22691
10310	22873
10310	23148
10310	23879
10310	23926
10310	24031
10310	24506
10310	25973
10310	26085
10310	26101
10310	28917
10310	29049
10310	29066
10310	29076
10310	29140
10310	29208
10310	29636
10310	29686
10310	29748
10310	29791
10310	30071
10310	30781
10310	30844
10310	30890
10310	31122
10310	31133
10310	31500
10310	31715
10310	32184
10310	34010
10310	34082
10310	34288
10310	34309
10310	34695
10310	35425
10310	35662
10310	36088
10310	36229
10310	36280
10310	36646
10310	36647
10310	36752
10310	38032
10310	38033
10310	38689
10310	39202
10310	39326
10310	39792
10310	39912
10310	40986
10310	41095
10310	41692
10310	42173
10310	42708
10310	42861
10310	43428
10310	45501
10310	45896
10310	48268
10310	49401
10310	50300
10310	53472
10310	55416
10310	55417
10310	55517
10310	56173
10310	5779
10310	7233
10310	7280
10310	7922
10311	19719
10311	20001
10316	11588
10316	17223
10316	18712
10316	32354
10316	36263
10318	10481
10318	26608
10318	30071
10320	18712
10320	33165
10322	25956
10326	10466
10326	10578
10326	174
10326	20115
10326	30071
10326	46464
10326	53260
10326	5718
10329	23498
10340	36727
10349	32440
10352	23134
10352	26527
10355	12989
10355	13513
10355	22384
10357	40220
10358	46887
10359	19024
10361	1221
10361	12989
10361	1299
10361	13424
10361	17974
10361	18101
10361	209
10361	20940
10361	24560
10361	2764
10361	27810
10361	28573
10361	286
10361	2914
10361	3257
10361	3549
10361	4436
10361	4651
10361	4788
10361	4804
10361	5713
10361	7545
10361	7922
10361	8151
10361	9498
10362	14026
10362	14840
10362	16735
10362	18881
10362	19089
10362	22548
10362	262354
10362	262757
10362	28138
10362	28220
10362	28289
10362	28571
10362	53070
10362	53175
10362	53242
10364	10490
10367	13407
10367	21755
10367	33517
10367	40295
10367	46386
10367	53784
10367	54471
10379	21847
10381	11996
10391	15075
10391	23520
10391	26105
10392	21797
10392	36049
10396	11979
10396	11992
10396	12956
10396	14974
10396	20372
10396	22162
10396	23520
10396	26148
10396	3257
10396	33315
10396	33590
10396	40414
10396	47014
10396	4913
10396	5106
10396	6619
10397	11676
10397	23225
10397	30369
10397	40285
10397	65000
10397	65001
104	14041
104	2648
104	3356
104	9063
10400	13768
10405	14710
10411	10912
10412	10881
10412	14840
10412	18881
10417	16735
10417	18881
10417	1916
10417	52853
10420	11172
10420	18734
10421	13359
10421	14085
10421	26468
10423	12129
10423	22637
10429	10455
10429	10954
10429	11271
10429	11419
10429	11706
10429	12956
10429	13878
10429	14026
10429	14346
10429	15180
10429	15256
10429	16397
10429	16594
10429	16735
10429	16736
10429	17379
10429	18547
10429	18881
10429	19182
10429	19361
10429	20116
10429	2047
10429	21734
10429	21758
10429	22055
10429	22356
10429	22431
10429	22548
10429	22876
10429	23105
10429	26107
10429	262457
10429	262461
10429	262478
10429	262513
10429	262659
10429	262719
10429	262721
10429	262730
10429	262761
10429	262777
10429	262860
10429	262862
10429	262881
10429	262882
10429	262885
10429	262890
10429	262908
10429	263074
10429	26592
10429	26599
10429	26615
10429	27682
10429	27699
10429	27715
10429	28150
10429	28151
10429	28170
10429	28185
10429	28218
10429	28245
10429	28263
10429	28275
10429	28278
10429	28284
10429	28302
10429	28304
10429	28324
10429	28328
10429	28345
10429	28349
10429	28350
10429	28351
10429	28352
10429	28571
10429	28581
10429	28586
10429	28591
10429	28597
10429	28604
10429	28619
10429	28625
10429	28626
10429	28629
10429	28634
10429	28637
10429	28640
10429	28641
10429	28644
10429	28663
10429	3549
10429	4230
10429	52961
10429	52970
10429	52980
10429	53011
10429	53033
10429	53037
10429	53054
10429	53070
10429	53072
10429	53080
10429	53090
10429	53124
10429	53131
10429	53143
10429	53150
10429	53186
10429	53199
10429	53200
10429	53229
10429	71
10429	7162
10429	7298
10429	8055
10430	11863
10430	15199
10430	15323
10430	224
10430	22441
10430	22603
10430	25764
10430	27183
10430	30075
10430	30198
10430	31766
10430	3935
10430	54032
10430	5650
10430	6295
10434	3561
10436	11172
10437	30700
10437	36727
10439	22773
10439	30340
10439	32097
10439	32354
10439	3257
10439	6130
10440	18990
10441	19855
10445	32098
10445	4323
10448	10466
10452	11058
10452	27700
10452	52259
10455	17379
10455	18101
10457	8718
10458	14743
10464	19024
10464	22594
10464	32730
10466	10448
10466	11164
10466	11534
10466	11537
10466	11558
10466	14085
10466	14773
10466	15243
10466	174
10466	19395
10466	20413
10466	20965
10466	21976
10466	22198
10466	22638
10466	32162
10466	32554
10466	32744
10466	34
10466	36565
10466	3778
10466	4246
10466	46
10466	47065
10466	55
10466	6522
10466	7328
10466	88
10469	11013
10474	11666
10474	11845
10474	12258
10474	12859
10474	12989
10474	13030
10474	13237
10474	14537
10474	15412
10474	16150
10474	174
10474	19151
10474	20485
10474	22750
10474	23148
10474	28917
10474	29049
10474	29076
10474	29208
10474	29636
10474	30844
10474	31133
10474	31500
10474	31715
10474	34288
10474	34695
10474	35425
10474	35662
10474	36874
10474	36889
10474	36937
10474	36994
10474	37105
10474	37157
10474	37168
10474	37271
10474	37276
10474	37412
10474	39202
10474	39326
10474	39792
10474	41095
10474	42708
10474	42861
10474	50300
10475	30602
10479	11172
10480	10912
10481	10318
10481	13316
10481	13474
10481	22927
10481	26594
10481	26608
10481	27981
10481	27994
10481	28035
10481	52352
10481	7049
10488	25899
10490	10364
10490	10546
10490	10631
10490	11096
10490	11164
10490	11537
10490	11686
10490	11743
10490	12005
10490	12173
10490	12989
10490	13359
10490	13611
10490	13680
10490	16509
10490	19151
10490	19401
10490	20388
10490	22335
10490	22384
10490	22388
10490	22653
10490	22773
10490	23520
10490	25973
10490	2637
10490	2721
10490	2722
10490	27750
10490	297
10490	29972
10490	3112
10490	31939
10490	33174
10490	3450
10490	3452
10490	3464
10490	3479
10490	3512
10490	3595
10490	36441
10490	47065
10490	50
10490	5050
10490	53274
10490	54297
10490	6112
10490	7212
10490	7725
10493	14742
10507	1239
10507	19262
10507	3651
10507	5769
10507	6619
10507	721
10508	40581
10524	14979
10524	23520
10531	11706
10531	40260
10532	11427
10532	36248
10533	13319
10533	21640
10533	25689
10533	26230
10544	30628
10546	32440
10546	54234
10550	11773
10550	26468
10551	13576
10551	20412
10554	13868
10555	15096
10558	26769
10560	11172
10561	10578
10561	10961
10563	31845
10564	13385
10564	21755
10569	11960
10578	10326
10578	10561
10578	10755
10578	111
10578	11164
10578	11499
10578	11537
10578	11745
10578	1249
10578	13326
10578	1351
10578	13838
10578	14325
10578	156
10578	1650
10578	174
10578	1742
10578	19401
10578	1968
10578	19782
10578	22742
10578	22834
10578	25973
10578	27405
10578	29
10578	29917
10578	3
10578	32389
10578	3356
10578	46964
10578	557
10578	63
10578	6932
10578	7204
10580	20001
10583	16657
10583	174
10583	32422
10583	47072
10583	7922
10584	11486
10584	13789
10586	23520
10587	209
10587	6621
10589	33203
10592	14742
10593	43234
10594	11404
10594	11666
10594	12126
10594	12989
10594	13894
10594	15177
10594	19151
10594	20271
10594	22426
10594	22893
10594	26286
10594	28638
10594	31857
10594	33005
10594	40896
10594	4323
10595	29838
106	209
106	701
10607	12121
10607	19151
10607	31953
10607	36281
10607	40173
10609	16713
10612	14717
10617	11058
10617	22927
10620	14080
10625	12179
10625	12182
10625	6394
10628	283
10633	22759
10634	20231
10636	17229
10647	19855
10653	30001
10670	16735
10671	10834
10671	11664
10674	13768
10674	14580
10674	19151
10674	30418
10674	32750
10674	32759
10674	33640
10674	53638
10674	54300
10678	11666
10678	11670
10678	13657
10678	16949
10678	22652
10678	46195
10678	7311
10685	26554
10685	7018
10685	7922
10688	21571
10689	2828
10689	30373
10689	4436
10692	26766
10692	3356
10692	35854
10692	7132
10695	17623
10697	11014
10697	11664
10697	22927
10697	3549
10697	52324
10697	7303
10700	11272
10700	32592
10701	33363
10702	14702
10704	16735
10704	28338
10706	11172
10706	18734
10708	30644
10708	40770
10715	11242
10715	28614
10715	52950
10717	10910
10718	33491
10723	30686
10723	46887
10725	14743
10727	14242
10730	40764
10732	10912
10732	11666
10732	12989
10732	22773
10732	34695
10733	11867
10733	14026
10733	14840
10733	16735
10733	17379
10733	18881
10733	19089
10733	20142
10733	22548
10733	262354
10733	262757
10733	26615
10733	28138
10733	28163
10733	28220
10733	28289
10733	28571
10733	53070
10733	53175
10733	53242
10738	53497
10739	32097
10745	19151
10745	22773
10745	29748
10745	30071
10753	1
10753	11946
10753	17113
10753	17151
10753	19345
10753	32787
10753	3356
10753	36104
10753	40638
10753	46233
10753	65103
10753	7018
10755	17356
10756	14368
10756	21885
10756	23481
10756	25699
10756	46849
10759	32959
10761	40739
10764	11537
10764	174
10764	1842
10764	19401
10764	20388
10764	22335
10764	24167
10764	47065
10764	513
10764	5663
10764	6509
10765	12042
10778	21614
10778	22661
10778	27701
10778	52246
10786	12064
10794	19886
10794	19986
10794	24867
10794	32787
10796	11060
10796	11343
10796	11473
10796	11477
10796	11542
10796	11623
10796	11685
10796	11955
10796	12097
10796	12262
10796	13695
10796	13877
10796	14089
10796	14317
10796	14909
10796	14945
10796	14949
10796	15081
10796	15088
10796	15169
10796	16410
10796	16426
10796	16437
10796	16571
10796	16617
10796	16836
10796	17004
10796	17068
10796	17235
10796	17296
10796	18498
10796	18595
10796	18812
10796	19558
10796	19600
10796	19857
10796	20041
10796	20133
10796	20164
10796	20205
10796	20231
10796	20465
10796	209
10796	21833
10796	22173
10796	22243
10796	22320
10796	22322
10796	22495
10796	22715
10796	22958
10796	23052
10796	23179
10796	23432
10796	23435
10796	25670
10796	25725
10796	25918
10796	25943
10796	25991
10796	26139
10796	26166
10796	26500
10796	26554
10796	26830
10796	26951
10796	27175
10796	27207
10796	27219
10796	27284
10796	2828
10796	29709
10796	29787
10796	29895
10796	30035
10796	30289
10796	30334
10796	30536
10796	30628
10796	30712
10796	31841
10796	31921
10796	31954
10796	32520
10796	32859
10796	32899
10796	32908
10796	32976
10796	33194
10796	33363
10796	33486
10796	33618
10796	35884
10796	35898
10796	35941
10796	36310
10796	36794
10796	393231
10796	3943
10796	40122
10796	40211
10796	40236
10796	40432
10796	40488
10796	40553
10796	40659
